project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
BOCA-FR	IC054T_WGS	EGAN00001467824	EGAX00001463437	EGAR00001501063	IC054T_RRBS.fastq.gz	EGAF00001416155	f897875a69a5224dcd0aff4fb064ef03	a75012118db2ba76dc565c28126a3fe7	EGAD00001003133
BOCA-FR	IC057T_WGS	EGAN00001467825	EGAX00001463438	EGAR00001501064	IC057T_RRBS.fastq.gz	EGAF00001416156	ea72007c626fcc506cf34e738391edb5	816de6d5217b34aafb11676335dbcde0	EGAD00001003133
BOCA-FR	IC058T_WGS	EGAN00001467826	EGAX00001463439	EGAR00001501065	IC058T_RRBS.fastq.gz	EGAF00001416157	0a6fd2e342268b93b6e36f8144f07f28	2d0b6fa24710b6704619a6e3965424f9	EGAD00001003133
BOCA-FR	IC034T_WGS	EGAN00001467819	EGAX00001463432	EGAR00001501058	IC034T_RRBS.fastq.gz	EGAF00001416150	711193d4dca1f0f6383cfeddf70644e8	20a36c0c60a8584620286c6a86ef50cc	EGAD00001003133
BOCA-FR	IC044T_WGS	EGAN00001467820	EGAX00001463433	EGAR00001501059	IC044T_RRBS.fastq.gz	EGAF00001416151	9430fd964c4de8080950f795616363cf	764fe5ac68f7953d2968bfc4649f8f75	EGAD00001003133
BOCA-FR	IC046T_WGS	EGAN00001467821	EGAX00001463434	EGAR00001501060	IC046T_RRBS.fastq.gz	EGAF00001416152	f08979d096bd9eba9375c5254dce0ff8	28632d41bc24f8a542dae8f96ffdbe3a	EGAD00001003133
BOCA-FR	IC049T_WGS	EGAN00001467822	EGAX00001463435	EGAR00001501061	IC049T_RRBS.fastq.gz	EGAF00001416153	cc91db81980c4db5170af132f5977f86	28999796ac82bb08af9d25f64df890e1	EGAD00001003133
BOCA-FR	IC311T_WGS	EGAN00001467891	EGAX00001463504	EGAR00001501130	IC311T_RRBS.fastq.gz	EGAF00001416222	7dd8c73e5df2912ecc08dee3bd571746	1770df3fe2a07674876b2eeaad1f48b1	EGAD00001003133
BOCA-FR	IC316T_WGS	EGAN00001467892	EGAX00001463505	EGAR00001501131	IC316T_RRBS.fastq.gz	EGAF00001416223	f24ab5b9fbf71de55eae34775e3ad4c4	203171beaa4f4be021655562ddfbd319	EGAD00001003133
BOCA-FR	IC309T_WGS	EGAN00001467889	EGAX00001463502	EGAR00001501128	IC309T_RRBS.fastq.gz	EGAF00001416220	022cee679981fbb032e4d09492489571	a5b829257c2524ece128a2258072d4f5	EGAD00001003133
BOCA-FR	IC310T_WGS	EGAN00001467890	EGAX00001463503	EGAR00001501129	IC310T_RRBS.fastq.gz	EGAF00001416221	9b484995ad5d07d9f0cf86a64fd47e9b	216cc968f03650bf138adc018b4bf476	EGAD00001003133
BOCA-FR	IC323T_WGS	EGAN00001467895	EGAX00001463508	EGAR00001501134	IC323T_RRBS.fastq.gz	EGAF00001416226	352ab1bd125108f52155d2a18e7c7bb1	2a218078ae21ee61d59cd4df6c8f0a06	EGAD00001003133
BOCA-FR	IC324T_WGS	EGAN00001467896	EGAX00001463509	EGAR00001501135	IC324T_RRBS.fastq.gz	EGAF00001416227	286b257ae41164d252a9cf76209c94b3	ff920e9c6f0fe7e39df0c088c714ba2e	EGAD00001003133
BOCA-FR	IC318T_WGS	EGAN00001467893	EGAX00001463506	EGAR00001501132	IC318T_RRBS.fastq.gz	EGAF00001416224	bccb9ed8e48da900f414417b8eb85407	4f9f176c0b6a04ee762b29cdcf263b45	EGAD00001003133
BOCA-FR	IC319T_WGS	EGAN00001467894	EGAX00001463507	EGAR00001501133	IC319T_RRBS.fastq.gz	EGAF00001416225	89c700d95e4e1e9b4b2f999edd2303bd	f2d609dedd36b10b112544609fd18ecb	EGAD00001003133
BOCA-FR	IC325T_WGS	EGAN00001467897	EGAX00001463510	EGAR00001501136	IC325T_RRBS.fastq.gz	EGAF00001416228	75b24d66f87e7ca2a9353d9d6be65413	56ac743039d15f3842e4c8b9182d1bba	EGAD00001003133
BOCA-FR	IC349T_WGS	EGAN00001467898	EGAX00001463511	EGAR00001501137	IC349T_RRBS.fastq.gz	EGAF00001416229	087cd87ec29af94499d5f14c9c5ad9ed	22694de97c8bbcc778344640d31845a3	EGAD00001003133
