project_code	submitter_sample_id	ega_sample_id	ega_analysis_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
PAEN-AU	8051717	EGAN00001431869	EGAZ00001235331	20160818_PNET/d631297f-063e-4da2-82c8-2297f6cc5784.bam.gpg	EGAF00001331525	2bca419650b51a15ed7a4bf68b49d142	9104e978a9dfc01441b39339537607f2	EGAD00001002684
PAEN-AU	8051671	EGAN00001431868	EGAZ00001235330	20160818_PNET/5541cc62-8d8b-4b4d-8ddc-260444b4a226.bam.gpg	EGAF00001331524	13c9230924a1c316ed706993b993ce97	342608a18e5e4a891013e5d3db4cbb7b	EGAD00001002684
PAEN-AU	8051716	EGAN00001431867	EGAZ00001235329	20160818_PNET/cd1bdeb2-9e48-45cf-a745-339559ebee90.bam.gpg	EGAF00001331523	34b7e1110006fd282216f030356eb035	7b4ce10c8770b5e1f6c7609405e4f06a	EGAD00001002684
PAEN-AU	8051670	EGAN00001431866	EGAZ00001235328	20160818_PNET/3cae99fd-6d3c-45ed-904c-227af594d08e.bam.gpg	EGAF00001331522	66b5acc9a21d8af1ecc002b763ac121d	b6972545cfffc019e8543882eaee8a25	EGAD00001002684
PAEN-AU	8051715	EGAN00001431865	EGAZ00001235327	20160818_PNET/586411fb-8f70-4800-8bb4-fe69ef8e5d2a.bam.gpg	EGAF00001331521	bdfb08db96ac620d69feacb832f2ef04	a11fd2574632428f4e08da6a6047cdd7	EGAD00001002684
PAEN-AU	8051669	EGAN00001431864	EGAZ00001235326	20160818_PNET/762e7af5-281a-4cdb-9fd0-444650c651dc.bam.gpg	EGAF00001331520	21ac75aaf50814ae94626ada44fa3794	6a8bfd548f63e0dad606550af6ffe8e4	EGAD00001002684
PAEN-AU	8049641	EGAN00001544938	EGAZ00001283783	20170511_EGA_PNET_RNA/8a26d91b-2bbf-4d21-97f3-f16fed156355.bam.gpg	EGAF00001643143	dda57862a272c724c7cd243116e25f7f	fd3de59cd8979fccc39d327a1a2df2c7	EGAD00001003336
PAEN-AU	8067343	EGAN00001544939	EGAZ00001283784	20170511_EGA_PNET_RNA/7b47f03d-6ff0-447f-9e99-fdfbd2c2666f.bam.gpg	EGAF00001643142	a592d275475f09f458b5a324c4dec153	f3c9e017401dc9e42d33dd31381a0cc3	EGAD00001003336
PAEN-AU	8049971	EGAN00001544940	EGAZ00001283785	20170511_EGA_PNET_RNA/f2f74f9b-6703-4cd5-8ae7-adf194e9c4b3.bam.gpg	EGAF00001643141	805281646258f2f28888e97ff43189c9	d2fac907039e5bd89eb146da7af97d02	EGAD00001003336
PAEN-AU	8068205	EGAN00001544941	EGAZ00001283786	20170511_EGA_PNET_RNA/6010c950-f8b6-4c7b-936e-04d58c188616.bam.gpg	EGAF00001643140	26be2cc46b3d239dd08fc9d1daf444fe	f553277978c804671aaa3ef20f1a8408	EGAD00001003336
PAEN-AU	8049989	EGAN00001544934	EGAZ00001283779	20170511_EGA_PNET_RNA/f49e370d-28d4-4b23-a69f-609f2527e732.bam.gpg	EGAF00001643147	35c14636dad89cbe4c99538803aff29f	a8e034f6884ccaf5d07bf128ede15941	EGAD00001003336
PAEN-AU	8049934	EGAN00001544935	EGAZ00001283780	20170511_EGA_PNET_RNA/afc981f7-3402-4590-a9a6-fb87b1a13b6b.bam.gpg	EGAF00001643146	f5244234a8b4d69dc22e2bed5348a319	cf151dd20a4de7668c7d06eb44c63b8a	EGAD00001003336
