project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
BRCA-EU	PD8965a	EGAN00001088363	EGAX00001126052	EGAR00001129939	9562_2#42.bam.gpg	EGAF00000234007	bf8689572691abb95ecab3993c45eea1	0621e1db3f246365c25cb59e58172c11	EGAD00001000141
BRCA-EU	PD8832a	EGAN00001088362	EGAX00001126051	EGAR00001129938	9562_2#41.bam.gpg	EGAF00000234006	08d1c6f3d9c4ae6f5d4e8cd21b30d6fc	a750cba0f93e5d1e45f98cb47d71e2d3	EGAD00001000141
BRCA-EU	PD8830a	EGAN00001088361	EGAX00001126046	EGAR00001129933	9562_1#40.bam.gpg	EGAF00000234001	2d16fad77b8b30102fac7971a68b7148	963105962af7df3620ebd4af52f37f36	EGAD00001000141
BRCA-EU	PD8611a	EGAN00001088358	EGAX00001126045	EGAR00001129932	9562_1#37.bam.gpg	EGAF00000234000	2e49f2af41c09e24832c9f9eaa363767	390aed2f67b5b3367e084c9ca60148ae	EGAD00001000141
BRCA-EU	PD8965a	EGAN00001088363	EGAX00001126048	EGAR00001129935	9562_1#42.bam.gpg	EGAF00000234003	19414c776d9b8356bd381e21f11cef8a	2c3d73843ea3508ad1b1c5e9f343bb1a	EGAD00001000141
BRCA-EU	PD8832a	EGAN00001088362	EGAX00001126047	EGAR00001129934	9562_1#41.bam.gpg	EGAF00000234002	2749440e91a5770dfea0e54ad1050ad2	1a11599b5a5ee16e4ef44507e20bb2e2	EGAD00001000141
BRCA-EU	PD14459b	EGAN00001192079	EGAX00001280488	EGAR00001308764	12856_1#6.cram.gpg	EGAF00001178279	d4c2c382d1a27b1e13c7b2fbdc82486e	81ea1de98fe50393777763d371f86c90	EGAD00001001337
BRCA-EU	PD11389b	EGAN00001088352	EGAX00001130427	EGAR00001134513	9914_8#31.bam.gpg	EGAF00000248870	4ebaaddaae5b8c9c5a6a51e81884a5bb	979b40d906f5d56576f2515f73e29cdc	EGAD00001001337
BRCA-EU	PD7218a	EGAN00001032492	EGAX00001046729	EGAR00001048705	7482_5.bam.gpg	EGAF00000105390	26a5f86bfb1dd705ead449ba60c777b7	e77cf168f1c72dbdf437a70ca70715ed	EGAD00001001337
BRCA-EU	PD7218a	EGAN00001032492	EGAX00001046730	EGAR00001048706	7482_6.bam.gpg	EGAF00000105391	af9af6e01e54a6d8abfdcc699ea67ecb	4012df68e6ef91526db55e33bec4f8cb	EGAD00001001337
BRCA-EU	PD11389b	EGAN00001088352	EGAX00001102687	EGAR00001106411	9306_7#31.bam.gpg	EGAF00000188323	28ccd71d5edab0dd6c1a0021c1dff9dc	6dae5f1179bc8871f2b8ce8b7dfb4453	EGAD00001001337
BRCA-EU	PD13767a	EGAN00001174398	EGAX00001176067	EGAR00001180665	11536_2#50.cram.gpg	EGAF00000503024	3293640f7f2ccdea3b4d1464b94c2720	f1c99208ddfc7dc4ecbcd515bc07100d	EGAD00001001337
BRCA-EU	PD11357b	EGAN00001174441	EGAX00001176068	EGAR00001180666	11538_1#2.cram.gpg	EGAF00000503025	da1be36b08c64d54c56c6c0a15b46eea	e4c104c0d282fca1d5b44d0d2118a6fb	EGAD00001001337
BRCA-EU	PD11360b	EGAN00001174442	EGAX00001176069	EGAR00001180667	11538_1#3.cram.gpg	EGAF00000503026	e06e5e87b649d90e7873ea9533da9597	9a10e366d9b0ba945d013f55812c859d	EGAD00001001337
BRCA-EU	PD11364b	EGAN00001174443	EGAX00001176070	EGAR00001180668	11538_1#4.cram.gpg	EGAF00000503027	ca0f6b9c93233189cca34f36be0c3827	2f7a5e7491a66f42702d57dd00da01b6	EGAD00001001337
BRCA-EU	PD13763a	EGAN00001174394	EGAX00001176063	EGAR00001180661	11536_2#46.cram.gpg	EGAF00000503020	92c2bc9250864fad445907321d5aa476	724678393dbc7bdc9ae5dc0c5f57bd4b	EGAD00001001337
BRCA-EU	PD13764a	EGAN00001174395	EGAX00001176064	EGAR00001180662	11536_2#47.cram.gpg	EGAF00000503021	8314ee1fd001064357b5ffd01cad91aa	fa22973901c5ac9c820823cd42c42119	EGAD00001001337
BRCA-EU	PD13765a	EGAN00001174396	EGAX00001176065	EGAR00001180663	11536_2#48.cram.gpg	EGAF00000503022	e1701cd69e88099bd1c49a633d283782	12ebb17b9b94d432f71f41af73b85b02	EGAD00001001337
BRCA-EU	PD13766a	EGAN00001174397	EGAX00001176066	EGAR00001180664	11536_2#49.cram.gpg	EGAF00000503023	96c3c3aa20e0b38f60ae351e1ca6926e	48158568a8cf274e73a8d5c525760dbf	EGAD00001001337
BRCA-EU	PD13754b	EGAN00001174476	EGAX00001176411	EGAR00001181009	11660_2#37.cram.gpg	EGAF00000503368	38281c50e48dedab931c9dcd8dd0ab89	66e5a8b5a6464d706a01e153752a9774	EGAD00001001337
